State, rank-11, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-1, MPI_STATE, 0.000010, 0.000015, 0.000005, 0.000000, PMPI_Wait
State, rank-1, MPI_STATE, 0.000015, 0.000016, 0.000001, 0.000000, PMPI_Wait
State, rank-1, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Wait
State, rank-1, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Wait
State, rank-1, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Wait
State, rank-1, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Wait
State, rank-1, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Irecv
State, rank-1, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Irecv
State, rank-1, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Irecv
State, rank-1, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Isend
State, rank-1, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Isend
State, rank-1, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Isend
State, rank-1, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Wait
State, rank-1, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Wait
State, rank-1, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Wait
State, rank-1, MPI_STATE, 0.000016, 0.000019, 0.000003, 0.000000, PMPI_Wait
State, rank-1, MPI_STATE, 0.000019, 0.000021, 0.000002, 0.000000, PMPI_Wait
State, rank-1, MPI_STATE, 0.000021, 0.000021, 0.000000, 0.000000, PMPI_Wait
State, rank-1, MPI_STATE, 0.000021, 0.000029, 0.000008, 0.000000, PMPI_Barrier
State, rank-1, MPI_STATE, 0.000029, 0.000029, 0.000000, 0.000000, PMPI_Finalize
State, rank-0, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-0, MPI_STATE, 0.000001, 0.000006, 0.000005, 0.000000, PMPI_Barrier
State, rank-0, MPI_STATE, 0.000006, 0.000006, 0.000000, 0.000000, PMPI_Irecv
State, rank-0, MPI_STATE, 0.000006, 0.000006, 0.000000, 0.000000, PMPI_Irecv
State, rank-0, MPI_STATE, 0.000006, 0.000006, 0.000000, 0.000000, PMPI_Irecv
State, rank-0, MPI_STATE, 0.000006, 0.000006, 0.000000, 0.000000, PMPI_Isend
State, rank-0, MPI_STATE, 0.000006, 0.000006, 0.000000, 0.000000, PMPI_Isend
State, rank-0, MPI_STATE, 0.000006, 0.000006, 0.000000, 0.000000, PMPI_Isend
State, rank-0, MPI_STATE, 0.000006, 0.000013, 0.000007, 0.000000, PMPI_Wait
State, rank-0, MPI_STATE, 0.000013, 0.000016, 0.000003, 0.000000, PMPI_Wait
State, rank-0, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Wait
State, rank-0, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Wait
State, rank-0, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Wait
State, rank-0, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Wait
State, rank-0, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Irecv
State, rank-0, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Irecv
State, rank-0, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Irecv
State, rank-0, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Isend
State, rank-0, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Isend
State, rank-0, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Isend
State, rank-0, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Wait
State, rank-0, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Wait
State, rank-0, MPI_STATE, 0.000016, 0.000016, 0.000000, 0.000000, PMPI_Wait
State, rank-0, MPI_STATE, 0.000016, 0.000019, 0.000003, 0.000000, PMPI_Wait
State, rank-0, MPI_STATE, 0.000019, 0.000020, 0.000001, 0.000000, PMPI_Wait
State, rank-0, MPI_STATE, 0.000020, 0.000021, 0.000001, 0.000000, PMPI_Wait
State, rank-0, MPI_STATE, 0.000021, 0.000025, 0.000004, 0.000000, PMPI_Barrier
State, rank-0, MPI_STATE, 0.000026, 0.000026, 0.000000, 0.000000, PMPI_Finalize
